"ฤฟฑ๊ฝฺตใ","ฤฟฑ๊ฝฺตใฯตอณภเะอ","ฤฟฑ๊ฝฺตใฮปบลร๛","ิดฝฺตใ","ิดฝฺตใภเะอ","ิดฝฺตใฮปบลร๛","ื้","สýพÝม๗ฯ๒","ร่ส๖","นซสฝ"
"FCS00910","VF","2110DRSQ621715","OTS","VxOTS","DRSQ621715.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110DRSQ621716","OTS","VxOTS","DRSQ621716.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110FSOV620301","OTS","VxOTS","FSOV620301.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110HL611001A","OTS","VxOTS","HL611001A.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110HL611001B","OTS","VxOTS","HL611001B.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110HSJ62015","OTS","VxOTS","HSJ62015.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110IG611001","OTS","VxOTS","IG611001.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110MCS620302","OTS","VxOTS","MV620302.DO_LOCALCLOSE","DO","ถม","",""
"FCS00910","VF","2110MCS620303","OTS","VxOTS","MV620303.DO_LOCALCLOSE","DO","ถม","",""
"FCS00910","VF","2110MCS620401","OTS","VxOTS","MV620401.DO_LOCALCLOSE","DO","ถม","",""
"FCS00910","VF","2110MCS620402","OTS","VxOTS","MV620402.DO_LOCALCLOSE","DO","ถม","",""
"FCS00910","VF","2110MOS620302","OTS","VxOTS","MV620302.DO_LOCALOPEN","DO","ถม","",""
"FCS00910","VF","2110MOS620303","OTS","VxOTS","MV620303.DO_LOCALOPEN","DO","ถม","",""
"FCS00910","VF","2110MOS620401","OTS","VxOTS","MV620401.DO_LOCALOPEN","DO","ถม","",""
"FCS00910","VF","2110MOS620402","OTS","VxOTS","MV620402.DO_LOCALOPEN","DO","ถม","",""
"FCS00910","VF","2110MV620601","OTS","VxOTS","MV620601.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110MV620602","OTS","VxOTS","MV620602.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110PA6101YCQD","OTS","VxOTS","PA6101YCQD.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110PA6102YCQD","OTS","VxOTS","PA6102YCQD.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110PSOV620401A","OTS","VxOTS","PSOV620401A.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110RFL622411","OTS","VxOTS","RFL622411.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110RFL622412","OTS","VxOTS","RFL622412.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110RFL622413","OTS","VxOTS","RFL622413.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110RFL622414","OTS","VxOTS","RFL622414.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110SR6101PDH","OTS","VxOTS","SR6101PDH.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110SR6101SP","OTS","VxOTS","SR6101SP.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110SV610701","OTS","VxOTS","SV610701.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110SV610702","OTS","VxOTS","SV610702.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110SV610703","OTS","VxOTS","SV610703.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110WI6101YCQD","OTS","VxOTS","WI6101YCQD.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110WI6102YCQD","OTS","VxOTS","WI6102YCQD.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110XRSQ621711","OTS","VxOTS","XRSQ621711.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110XRSQ621712","OTS","VxOTS","XRSQ621712.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110XRSQ621715","OTS","VxOTS","XRSQ621715.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110XRSQ621716","OTS","VxOTS","XRSQ621716.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110XSOV610201","OTS","VxOTS","XV610201.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV610202","OTS","VxOTS","XV610202.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV610301","OTS","VxOTS","XV610301.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV610302","OTS","VxOTS","XV610302.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV610401","OTS","VxOTS","XV610401.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV610402","OTS","VxOTS","XV610402.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV610403","OTS","VxOTS","XV610403.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV610404","OTS","VxOTS","XV610404.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV610501","OTS","VxOTS","XV610501.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV610701","OTS","VxOTS","XV610701.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV611001","OTS","VxOTS","XV611001.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV611002","OTS","VxOTS","XV611002.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV611003","OTS","VxOTS","XV611003.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV611004","OTS","VxOTS","XV611004.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV611005","OTS","VxOTS","XV611005.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV611006","OTS","VxOTS","XV611006.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV620901","OTS","VxOTS","XV620901.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV621601","OTS","VxOTS","XV621601.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV621605","OTS","VxOTS","XV621605.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV621606","OTS","VxOTS","XV621606.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV621701","OTS","VxOTS","XV621701.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV621703","OTS","VxOTS","XV621703.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV621704","OTS","VxOTS","XV621704.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV621705","OTS","VxOTS","XV621705.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV621706","OTS","VxOTS","XV621706.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV621707","OTS","VxOTS","XV621707.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV621708","OTS","VxOTS","XV621708.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV621710","OTS","VxOTS","XV621710.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV621711","OTS","VxOTS","XV621711.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV621712","OTS","VxOTS","XV621712.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV621713","OTS","VxOTS","XV621713.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV622001","OTS","VxOTS","XV622001.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV622002","OTS","VxOTS","XV622002.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV622101","OTS","VxOTS","XV622101.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV622102","OTS","VxOTS","XV622102.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV622201","OTS","VxOTS","XV622201.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV622202","OTS","VxOTS","XV622202.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV622401","OTS","VxOTS","XV622401.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV622402","OTS","VxOTS","XV622402.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV622403","OTS","VxOTS","XV622403.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV622501","OTS","VxOTS","XV622501.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV622502","OTS","VxOTS","XV622502.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSOV622503","OTS","VxOTS","XV622503.STATUS","DO","ถม","",""
"FCS00910","VF","2110XSV611201","OTS","VxOTS","XSV611201.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110XSV611202","OTS","VxOTS","XSV611202.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YPOJ62015","OTS","VxOTS","YPOJ62015.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YX611001","OTS","VxOTS","YX611001.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YXSIS610601O","OTS","VxOTS","YXSIS610601O.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCC6101","OTS","VxOTS","YYCC6101.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCC6102","OTS","VxOTS","YYCC6102.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCC6103","OTS","VxOTS","YYCC6103.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCC6104","OTS","VxOTS","YYCC6104.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCE6202","OTS","VxOTS","YYCE6202.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCJ62015","OTS","VxOTS","YYCJ62015.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCK6201","OTS","VxOTS","YYCK6201.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCK6202","OTS","VxOTS","YYCK6202.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCK6203","OTS","VxOTS","YYCK6203.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCK6205","OTS","VxOTS","YYCK6205.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCK6206A","OTS","VxOTS","YYCK6206A.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCK6206B","OTS","VxOTS","YYCK6206B.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCM6103","OTS","VxOTS","YYCM6103.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCM6104","OTS","VxOTS","YYCM6104.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCM6105","OTS","VxOTS","YYCM6105.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCM6106","OTS","VxOTS","YYCM6106.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCM6107","OTS","VxOTS","YYCM6107.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCM6108","OTS","VxOTS","YYCM6108.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCM6109","OTS","VxOTS","YYCM6109.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCM6201","OTS","VxOTS","YYCM6201.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCM6202","OTS","VxOTS","YYCM6202.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCM6203","OTS","VxOTS","YYCM6203.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCM6204","OTS","VxOTS","YYCM6204.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCM6205","OTS","VxOTS","YYCM6205.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCM6206","OTS","VxOTS","YYCM6206.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCME6102","OTS","VxOTS","YYCME6102.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCME6201A","OTS","VxOTS","YYCME6201A.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCME6201B","OTS","VxOTS","YYCME6201B.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCMV621003","OTS","VxOTS","YYCMV621003.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCMV621004","OTS","VxOTS","YYCMV621004.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCMV621008","OTS","VxOTS","YYCMV621008.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCP6102A","OTS","VxOTS","YYCP6102A.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCP6102B","OTS","VxOTS","YYCP6102B.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCP6103","OTS","VxOTS","YYCP6103.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCP6104A","OTS","VxOTS","YYCP6104A.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCP6104B","OTS","VxOTS","YYCP6104B.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCP6105A","OTS","VxOTS","YYCP6105A.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCP6105B","OTS","VxOTS","YYCP6105B.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCP6106A","OTS","VxOTS","YYCP6106A.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCP6106B","OTS","VxOTS","YYCP6106B.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCP6201A","OTS","VxOTS","YYCP6201A.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCP6201B","OTS","VxOTS","YYCP6201B.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCP6202A","OTS","VxOTS","YYCP6202A.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCP6202B","OTS","VxOTS","YYCP6202B.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCP6203A","OTS","VxOTS","YYCP6203A.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCP6203B","OTS","VxOTS","YYCP6203B.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCP6204A","OTS","VxOTS","YYCP6204A.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCP6204B","OTS","VxOTS","YYCP6204B.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCP6205A","OTS","VxOTS","YYCP6205A.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCP6205B","OTS","VxOTS","YYCP6205B.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCS6201","OTS","VxOTS","YYCS6201.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCX62031","OTS","VxOTS","YYCX62031.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCX62032","OTS","VxOTS","YYCX62032.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCX62033","OTS","VxOTS","YYCX62033.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCX62041","OTS","VxOTS","YYCX62041.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCX62042","OTS","VxOTS","YYCX62042.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCX62043","OTS","VxOTS","YYCX62043.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCX6205A","OTS","VxOTS","YYCX6205A.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYCX6205B","OTS","VxOTS","YYCX6205B.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYOC6103","OTS","VxOTS","YYOC6103.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYOC6104","OTS","VxOTS","YYOC6104.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYOJ62015","OTS","VxOTS","YYOJ62015.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYOMV621003","OTS","VxOTS","YYOMV621003.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYOMV621004","OTS","VxOTS","YYOMV621004.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYOMV621008","OTS","VxOTS","YYOMV621008.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYOP6103","OTS","VxOTS","YYOP6103.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYOR622101","OTS","VxOTS","YYOR622101.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYOR622201","OTS","VxOTS","YYOR622201.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYOS6201","OTS","VxOTS","YYOS6201.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYOX62031","OTS","VxOTS","YYOX62031.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYOX62033","OTS","VxOTS","YYOX62033.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYOX62041","OTS","VxOTS","YYOX62041.DO_REMOTEOPEN","DO","ถม","",""
"FCS00910","VF","2110YYOX62043","OTS","VxOTS","YYOX62043.DO_REMOTEOPEN","DO","ถม","",""
"FCS00942","VF","2110_XZSOV_110302","OTS","VxOTS","XZV110302.STATUS","DO","ถม","อััฮหฎฝ๘D-1105วะถฯ","not(x)"
"FCS00942","VF","2110_XZSOV_110303A","OTS","VxOTS","XZV110303A.STATUS","DO","ถม","P-1105Aณ๖ฟฺหซั๕หฎะนทล","not(x)"
"FCS00942","VF","2110_XZSOV_110303B","OTS","VxOTS","XZV110303B.STATUS","DO","ถม","P-1105Bณ๖ฟฺหซั๕หฎะนทล","not(x)"
"FCS00942","VF","2110_XZSOV_110304","OTS","VxOTS","XZV110304.STATUS","DO","ถม","หซั๕หฎึมD-1105ฝ๘มฯวะถฯทง",""
"FCS00942","VF","2110_XZSOV_110305","OTS","VxOTS","XZV110305.STATUS","DO","ถม","D-1105หซั๕หฎฝ๔ผฑะนทลทง","not(x)"
"FCS00942","VF","2110_XZSOV_110501","OTS","VxOTS","XZV110501.STATUS","DO","ถม","ทดำฆฦ๗Aหซั๕หฎวะถฯ",""
"FCS00942","VF","2110_XZSOV_110503","OTS","VxOTS","XZV110503.STATUS","DO","ถม","ทดำฆฦ๗Aึ๚ผมวะถฯ",""
"FCS00942","VF","2110_XZSOV_110506","OTS","VxOTS","XZV110506.STATUS","DO","ถม","ทดำฆฦ๗Aฝ๔ผฑะนันทง",""
"FCS00942","VF","2110_XZSOV_110507","OTS","VxOTS","XZV110507.STATUS","DO","ถม","ฑ๛ฯฉฝ๘ทดำฆฦ๗Aวะถฯ",""
"FCS00942","VF","2110_XZSOV_110508","OTS","VxOTS","XZV110508.STATUS","DO","ถม","ธ฿ันตชฦ๘ดตษจทดำฆฦ๗Aวะถฯ",""
"FCS00942","VF","2110_XZSOV_110601","OTS","VxOTS","XZV110601.STATUS","DO","ถม","ทดำฆฦ๗Bหซั๕หฎวะถฯ",""
"FCS00942","VF","2110_XZSOV_110603","OTS","VxOTS","XZV110603.STATUS","DO","ถม","ทดำฆฦ๗Bึ๚ผมวะถฯ",""
"FCS00942","VF","2110_XZSOV_110606","OTS","VxOTS","XZV110606.DO_LOCALCLOSE","DO","ถม","ทดำฆฦ๗Bฝ๔ผฑะนันทง",""
"FCS00942","VF","2110_XZSOV_110607","OTS","VxOTS","XZV110607.STATUS","DO","ถม","ฑ๛ฯฉฝ๘ทดำฆฦ๗Bวะถฯ",""
"FCS00942","VF","2110_XZSOV_110608","OTS","VxOTS","XZV110608.STATUS","DO","ถม","ธ฿ันตชฦ๘ดตษจทดำฆฦ๗Bวะถฯ",""
"FCS00942","VF","2110_XZSOV_110701","OTS","VxOTS","XZV110701.STATUS","DO","ถม","ทดำฆฦ๗Cหซั๕หฎวะถฯ",""
"FCS00942","VF","2110_XZSOV_110703","OTS","VxOTS","XZV110703.STATUS","DO","ถม","ทดำฆฦ๗Cึ๚ผมวะถฯ",""
"FCS00942","VF","2110_XZSOV_110706","OTS","VxOTS","XZV110706.STATUS","DO","ถม","ทดำฆฦ๗Cฝ๔ผฑะนันทง",""
"FCS00942","VF","2110_XZSOV_110707","OTS","VxOTS","XZV110707.STATUS","DO","ถม","ฑ๛ฯฉฝ๘ทดำฆฦ๗Cวะถฯ",""
"FCS00942","VF","2110_XZSOV_110708","OTS","VxOTS","XZV110708.STATUS","DO","ถม","ธ฿ันตชฦ๘ดตษจทดำฆฦ๗Cวะถฯ",""
"FCS00942","VF","2110_XZSOV_110801","OTS","VxOTS","XZV110801.STATUS","DO","ถม","ทดำฆฦ๗Dหซั๕หฎวะถฯ",""
"FCS00942","VF","2110_XZSOV_110803","OTS","VxOTS","XZV110803.STATUS","DO","ถม","ทดำฆฦ๗Dึ๚ผมวะถฯ",""
"FCS00942","VF","2110_XZSOV_110806","OTS","VxOTS","XZV110806.STATUS","DO","ถม","ทดำฆฦ๗Dฝ๔ผฑะนันทง",""
"FCS00942","VF","2110_XZSOV_110807","OTS","VxOTS","XZV110807.STATUS","DO","ถม","ฑ๛ฯฉฝ๘ทดำฆฦ๗Dวะถฯ",""
"FCS00942","VF","2110_XZSOV_110808","OTS","VxOTS","XZV110808.STATUS","DO","ถม","ธ฿ันตชฦ๘ดตษจทดำฆฦ๗Dวะถฯ",""
"FCS00942","VF","2110_XZSOV_110901","OTS","VxOTS","XZV110901.STATUS","DO","ถม","ทดำฆฦ๗Eหซั๕หฎวะถฯ",""
"FCS00942","VF","2110_XZSOV_110903","OTS","VxOTS","XZV110903.STATUS","DO","ถม","ทดำฆฦ๗Eึ๚ผมวะถฯ",""
"FCS00942","VF","2110_XZSOV_110906","OTS","VxOTS","XZV110906.STATUS","DO","ถม","ทดำฆฦ๗Eฝ๔ผฑะนันทง",""
"FCS00942","VF","2110_XZSOV_110907","OTS","VxOTS","XZV110907.STATUS","DO","ถม","ฑ๛ฯฉฝ๘ทดำฆฦ๗Eวะถฯ",""
"FCS00942","VF","2110_XZSOV_110908","OTS","VxOTS","XZV110908.STATUS","DO","ถม","ธ฿ันตชฦ๘ดตษจทดำฆฦ๗Eวะถฯ",""
"FCS00942","VF","2110_XZSOV_111510","OTS","VxOTS","XZV111510.STATUS","DO","ถม","ตอันตชฦ๘ฝ๘D-1109A",""
"FCS00942","VF","2110_XZSOV_140104A","OTS","VxOTS","XZV140104A.STATUS","DO","ถม","C-1401ธชาบฝ๘ทดำฆฯตอณวะถฯ",""
"FCS00942","VF","2110_XZSOV_140104B","OTS","VxOTS","XZV140104B.STATUS","DO","ถม","C-1401ธชาบฝ๘ทดำฆฯตอณลิยทวะถฯ",""
"FCS00942","VF","2110_XZSOV_110201","OTS","VxOTS","XZV110201.STATUS","DO","ถม","D-1101ะนันวะถฯทง",""
"FCS00942","VF","2110_XZSOV_110202","OTS","VxOTS","XZV110202.STATUS","DO","ถม","D-1101ะนันึมC-1401วะถฯทง",""
"FCS00942","VF","2110_XZSOV_110401A","OTS","VxOTS","XZV110401A.STATUS","DO","ถม","ธ฿ันผืดผนÞณ๖ฟฺนÜตภวะถฯทง",""
"FCS00942","VF","2110_XZSOV_110401B","OTS","VxOTS","XZV110401B.STATUS","DO","ถม","ธ฿ันผืดผนÞณ๖ฟฺนÜตภวะถฯทง",""
"FCS00942","VF","2110_XZSOV_111201A","OTS","VxOTS","XZV111201A.STATUS","DO","ถม","D-1106าบฯเณ๖ฟฺวะถฯทง",""
"FCS00942","VF","2110_XZSOV_111201B","OTS","VxOTS","XZV111201B.STATUS","DO","ถม","D-1106าบฯเณ๖ฟฺวะถฯทง",""
"FCS00942","VF","2110_XZSOV_111501","OTS","VxOTS","XZV111501.STATUS","DO","ถม","D-1109าบฯเณ๖ฟฺวะถฯทง",""
"FCS00942","VF","2110_XZSOV_120101","OTS","VxOTS","XZV120101.STATUS","DO","ถม","C-1201หþธชณ๖มฯวะถฯ",""
"FCS00942","VF","2110_XZSOV_120201","OTS","VxOTS","XZV120201.STATUS","DO","ถม","D-1201ฑ๛ฯฉณ๖มฯวะถฯ",""
"FCS00942","VF","2110_XZSOV_120301","OTS","VxOTS","XZV120301.STATUS","DO","ถม","C-1202หþธชณ๖มฯวะถฯ",""
"FCS00942","VF","2110_XZSOV_120401","OTS","VxOTS","XZV120401.STATUS","DO","ถม","C-1203หþธชณ๖มฯวะถฯ",""
"FCS00942","VF","2110_XZSOV_120601","OTS","VxOTS","XZV120601.STATUS","DO","ถม","E-1207ฒปฤýฦ๘ฒนตช",""
"FCS00942","VF","2110_XZSOV_120701","OTS","VxOTS","XZV120701.STATUS","DO","ถม","D-1206Bณ๖ฟฺวะถฯ",""
"FCS00942","VF","2110_XZSOV_120801","OTS","VxOTS","XZV120801.STATUS","DO","ถม","D-1209าบฯเณ๖มฯวะถฯ",""
"FCS00942","VF","2110_XZSOV_120901","OTS","VxOTS","XZV120901.STATUS","DO","ถม","C-1204หþตืณ๖มฯวะถฯ",""
"FCS00942","VF","2110_XZSOV_121001","OTS","VxOTS","XZV121001.STATUS","DO","ถม","D-1204าบฯเณ๖มฯวะถฯ",""
"FCS00942","VF","2110_XZSOV_121101","OTS","VxOTS","XZV121101.STATUS","DO","ถม","C-1206หþตืณ๖มฯวะถฯ",""
"FCS00942","VF","2110_XZSOV_121201","OTS","VxOTS","XZV121201.STATUS","DO","ถม","C-1205หþตืณ๖มฯวะถฯ",""
"FCS00942","VF","2110_XZSOV_121202","OTS","VxOTS","XZV121202.STATUS","DO","ถม","C-1205หþตือหมฯึมD-1109Aวะถฯ",""
"FCS00942","VF","2110_XZSOV_121203","OTS","VxOTS","XZV121203.STATUS","DO","ถม","C-1202หþตืณ๖มฯึมC-1206วะถฯ",""
"FCS00942","VF","2110_XZSOV_121301","OTS","VxOTS","XZV121301.STATUS","DO","ถม","D-1212าบฯเณ๖มฯวะถฯ",""
"FCS00942","VF","2110_XZSOV_121401","OTS","VxOTS","XZV121401.STATUS","DO","ถม","C-1207หþตืณ๖มฯวะถฯ",""
"FCS00942","VF","2110_XZSOV_121501","OTS","VxOTS","XZV121501.STATUS","DO","ถม","D-1213าบฯเณ๖มฯวะถฯ",""
"FCS00942","VF","2110_XZSOV_130101","OTS","VxOTS","XZV130101.STATUS","DO","ถม","ผืดผฝ๔ผฑอหมฯวะถฯทง",""
"FCS00942","VF","2110_XZSOV_130102","OTS","VxOTS","XZV130102.STATUS","DO","ถม","ผืดผศฅE-1301วะถฯ",""
